X,Y,Original Slide label,Static Predicted Probability,Static predicted zone,LITHOLOGY,LULC11_12,LULC15_16,PANCHAYATH_CODE,PANCHAYATH_NAME,HAND,TPI,ASPEC,DRAIN_DEN,NDBI,NDVI,SPI,TRI,TWI,ELEVATION,PLANCU,PROFCU,RRELIEF,GW_IDW,LINEAMENT_DEN,ROAD_DEN,SLOPE,D_RAINFALL,SOIL_T,SOIL_DEPTH,SOIL_TEXTURE,VILLAGE_BLK
76.7838974,10.01259995,0,0.00662358,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,9,Vannapuram,1,4,9,1,2,5,3,2,3,1,6,6,2,5,1,1,2,1,7,Deep,Loam,14
76.78700256,10.01259995,0,0.006267078,very low,Hornblende Gneiss,Rural,Rural,9,Vannapuram,1,4,3,1,3,3,3,2,2,1,5,6,2,5,1,1,1,1,7,Deep,Loam,14
76.77130127,10.01270008,0,0.008900807,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,9,Vannapuram,3,7,2,1,3,3,1,4,1,1,6,4,2,5,1,2,4,2,7,Deep,Loam,14
76.77760315,10.01570034,0,0.004421087,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,9,Vannapuram,1,5,3,1,1,5,3,2,2,1,5,5,3,5,1,1,1,2,7,Deep,Loam,14
76.78079987,10.01570034,0,0.006106657,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,5,3,1,1,5,3,4,2,1,8,5,2,5,1,1,1,1,6,Very deep,Gravelly Loam,14
76.7838974,10.01570034,0,0.004461735,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,6,3,1,2,4,3,4,3,1,5,5,3,5,1,1,2,1,6,Very deep,Gravelly Loam,14
76.78710175,10.01570034,0,0.005495937,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,5,10,2,1,5,3,3,3,1,7,6,3,5,1,1,2,1,7,Deep,Loam,14
76.77130127,10.01580048,0,0.002504392,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,2,3,1,3,4,4,2,3,1,6,7,3,5,1,1,4,2,7,Deep,Loam,14
76.77449799,10.01580048,0,0.00330035,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,9,Vannapuram,1,5,2,1,4,3,3,2,3,1,5,5,3,5,1,1,2,2,7,Deep,Loam,14
76.78079987,10.01879978,0,0.001784064,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,6,9,1,1,5,3,4,2,1,7,5,3,5,1,1,2,2,7,Deep,Loam,14
76.7838974,10.01879978,0,0.005792596,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,4,7,1,2,5,3,4,2,1,5,7,3,5,1,1,2,1,6,Very deep,Gravelly Loam,14
76.78710175,10.01879978,0,0.00923539,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,9,Vannapuram,1,7,8,2,1,5,3,4,2,1,6,4,3,5,1,1,1,1,6,Very deep,Gravelly Loam,14
76.77449799,10.01889992,0,0.001595529,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,7,10,1,1,5,3,3,3,1,5,5,3,5,1,1,1,2,7,Deep,Loam,14
76.77760315,10.01889992,0,0.001937177,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,5,9,1,1,5,3,5,2,1,6,5,3,5,1,1,2,2,7,Deep,Loam,14
76.78399658,10.02190018,0,0.006109257,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,9,Vannapuram,1,6,5,2,1,5,3,4,2,1,5,5,4,5,1,2,2,2,6,Very deep,Gravelly Loam,14
76.78710175,10.02190018,0,0.008353673,very low,Hornblende Gneiss,Forest Plantation,Forest Plantation,9,Vannapuram,1,6,9,2,2,4,1,4,1,1,4,5,3,6,1,2,4,2,6,Very deep,Gravelly Loam,14
76.77770233,10.02200031,0,0.002345072,very low,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,9,Vannapuram,1,5,2,1,4,3,3,3,3,1,5,5,4,5,1,1,1,2,6,Very deep,Gravelly Loam,14
76.78079987,10.02200031,0,0.00471084,very low,Hornblende Gneiss,Forest Plantation,Scrub Forest,9,Vannapuram,1,5,8,1,1,5,3,4,3,1,5,5,4,5,1,2,2,2,6,Very deep,Gravelly Loam,14
76.78710175,10.02499962,0,0.005170968,very low,Hornblende Gneiss,Forest Plantation,Scrub Forest,9,Vannapuram,1,5,7,2,4,3,5,2,3,1,5,5,3,6,1,3,3,2,6,Very deep,Gravelly Loam,14
76.79029846,10.02499962,0,0.008096709,very low,Hornblende Gneiss,Forest Plantation,Scrub Forest,9,Vannapuram,2,6,7,2,4,2,4,4,2,1,5,5,3,6,1,3,5,2,6,Very deep,Gravelly Loam,14
76.77770233,10.02509975,0,0.007424116,very low,Hornblende Gneiss,Forest Plantation,Scrub Forest,9,Vannapuram,1,5,5,1,1,5,4,3,4,1,5,5,4,5,1,2,2,3,6,Very deep,Gravelly Loam,14
76.78079987,10.02509975,0,0.00687603,very low,Hornblende Gneiss,Forest Plantation,Evergreen / Semi Evergreen Forest - Closed,9,Vannapuram,1,5,6,2,4,3,4,2,2,1,6,6,5,5,1,2,1,3,6,Very deep,Gravelly Loam,14
76.78399658,10.02509975,0,0.005959834,very low,Hornblende Gneiss,Forest Plantation,Scrub Forest,9,Vannapuram,1,5,5,2,2,4,3,2,2,1,5,6,4,6,1,3,1,2,6,Very deep,Gravelly Loam,14
76.78710175,10.02810001,0,0.005988491,very low,Hornblende Gneiss,Forest Plantation,Evergreen / Semi Evergreen Forest - Closed,9,Vannapuram,3,2,7,2,3,2,5,4,2,1,8,7,4,6,1,3,5,3,6,Very deep,Gravelly Loam,14
76.78079987,10.02820015,0,0.005562627,very low,Hornblende Gneiss,Forest Plantation,Scrub Forest,9,Vannapuram,1,8,7,2,3,3,4,4,1,1,6,2,4,6,1,3,2,3,6,Very deep,Gravelly Loam,14
76.78399658,10.02820015,0,0.005092782,very low,Hornblende Gneiss,Forest Plantation,Scrub Forest,9,Vannapuram,1,3,7,2,4,3,4,3,2,1,5,7,4,6,1,3,4,3,6,Very deep,Gravelly Loam,14
76.78710175,10.03129959,0,0.00457654,very low,Hornblende Gneiss,Evergreen / Semi Evergreen Forest - Closed,Scrub Forest,9,Vannapuram,4,4,8,2,4,3,3,5,1,1,6,6,4,6,1,4,3,3,6,Very deep,Gravelly Loam,14
77.04139709,9.979960442,0,0.2072251,very low,Charnakite,Agriculture Plantation,Agriculture Plantation,10,Vellathooval,1,4,3,3,3,4,4,4,2,3,6,5,3,3,4,2,4,4,2,Very deep,Clay,91
77.00060272,9.980199814,1,0.9682968,very high,Hornblende Gneiss,Fallow Land,Fallow Land,10,Vellathooval,1,7,6,3,2,5,2,1,1,2,8,4,2,2,6,1,2,4,2,Very deep,Clay,18
76.98490143,9.983409882,1,0.94044745,very high,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,10,Vellathooval,1,3,5,3,1,5,4,2,4,2,5,7,3,4,5,1,1,4,2,Very deep,Clay,18
76.99749756,9.989569664,1,0.9938007,very high,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,10,Vellathooval,1,2,8,3,3,3,4,1,2,2,5,7,2,3,4,2,4,4,2,Very deep,Clay,18
77.05410004,9.99545002,1,0.93150955,very high,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,10,Vellathooval,4,6,5,3,1,5,2,3,1,4,3,5,2,6,3,1,5,4,2,Very deep,Clay,13
76.99759674,10.00199986,1,0.89021724,very high,Hornblende Gneiss,Agriculture Plantation,Agriculture Plantation,10,Vellathooval,2,3,6,2,2,5,5,4,3,3,5,5,2,6,5,2,4,4,2,Very deep,Clay,18
77.02279663,10.02369976,1,0.92455643,very high,Pink Granite Gneiss,Agriculture Plantation,Agriculture Plantation,10,Vellathooval,1,5,10,2,2,4,3,2,2,4,7,5,2,8,4,1,4,4,2,Very deep,Clay,13
77.1576004,9.966770172,0,0.043697856,very low,Charnakite,Agriculture Plantation,Agriculture Plantation,11,Rajakumary,1,3,6,2,2,4,3,5,2,6,4,6,2,3,2,1,1,4,8,Very deep,Clay,15
77.17040253,10.00090027,0,0.030619062,very low,Charnakite,Scrubland - Closed,Scrubland - Closed,11,Rajakumary,2,6,8,2,5,2,3,3,1,8,4,5,4,3,3,2,5,5,1,Very deep,Clay,93
77.17990112,10.01959991,1,0.8393492,very high,Pink Granite Gneiss,Reservoir - Permanent,Reservoir - Permanent,11,Rajakumary,1,7,3,2,3,1,2,2,1,8,6,5,3,3,6,1,1,5,2,Very deep,Clay,93
77.21690369,9.913430214,0,0.00833311,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,4,3,1,3,3,3,2,1,8,7,6,2,2,1,2,2,3,1,Very deep,Clay,23
77.22969818,9.938260078,0,0.004073197,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,5,8,1,2,4,4,2,5,8,7,4,2,3,2,2,3,3,1,Very deep,Clay,23
77.23280334,9.941360474,0,0.005494434,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,7,5,1,2,3,2,3,1,8,7,4,2,3,1,3,5,3,1,Very deep,Clay,23
77.22969818,9.941379547,0,0.004768078,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,5,6,1,2,4,4,2,2,8,7,5,2,3,2,2,4,3,1,Very deep,Clay,23
77.23600006,9.944450378,0,0.045176927,very low,Granite,Forest Plantation,Forest Plantation,12,Santhanpara,1,5,6,1,2,3,3,3,2,9,5,6,2,3,1,3,3,3,1,Very deep,Clay,111
77.23280334,9.944470406,0,0.06846514,very low,Granite,Forest Plantation,Forest Plantation,12,Santhanpara,3,6,5,1,2,4,4,3,1,9,7,5,2,3,1,3,2,3,1,Very deep,Clay,111
77.22969818,9.944490433,0,0.003925272,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,6,8,2,2,4,4,3,3,9,4,3,2,3,1,3,4,3,1,Very deep,Clay,111
77.2390976,9.947540283,0,0.05774155,very low,Granite,Forest Plantation,Forest Plantation,12,Santhanpara,1,7,4,1,3,4,4,3,2,9,6,4,2,3,1,4,2,3,1,Very deep,Clay,111
77.23600006,9.94756031,0,0.07435281,very low,Granite,Forest Plantation,Forest Plantation,12,Santhanpara,3,6,5,1,2,4,2,3,1,9,5,5,2,3,1,3,2,3,1,Very deep,Clay,111
77.23290253,9.947580338,0,0.09523488,very low,Granite,Forest Plantation,Forest Plantation,12,Santhanpara,3,8,8,2,2,3,1,4,1,9,4,3,2,3,1,3,3,3,1,Very deep,Clay,111
77.22969818,9.947609901,0,0.003912426,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,4,6,2,2,4,4,3,3,9,4,5,3,3,1,2,3,3,1,Very deep,Clay,111
77.23919678,9.950659752,0,0.004529506,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,5,5,1,2,4,4,3,2,9,4,6,2,3,1,4,1,3,1,Very deep,Clay,111
77.23600006,9.950679779,0,0.08862408,very low,Granite,Forest Plantation,Forest Plantation,12,Santhanpara,4,7,6,2,3,4,2,4,1,9,6,4,2,3,1,3,4,3,1,Very deep,Clay,111
77.23290253,9.950699806,0,0.08473768,very low,Granite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,12,Santhanpara,3,6,8,2,2,3,3,5,2,9,7,5,2,3,1,3,4,3,1,Very deep,Clay,111
77.22969818,9.950719833,0,0.004744866,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,5,8,2,2,3,4,3,2,9,8,5,3,3,2,2,4,3,1,Very deep,Clay,111
77.22660065,9.950739861,0,0.00533346,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,5,8,2,2,3,5,3,3,9,7,5,3,3,2,2,2,3,1,Very deep,Clay,111
77.19519806,9.950949669,0,0.025172055,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,5,10,2,4,3,3,4,1,7,4,5,3,3,1,1,3,4,8,Very deep,Clay,23
77.25170135,9.953689575,0,0.006740311,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,4,6,3,1,2,3,4,3,2,8,7,4,2,2,2,4,5,3,1,Very deep,Clay,111
77.24859619,9.953709602,0,0.007609815,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,5,10,1,2,3,4,3,2,9,5,5,2,2,2,4,4,3,1,Very deep,Clay,94
77.24549866,9.95372963,0,0.004514074,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,4,3,1,2,4,2,4,1,8,5,6,2,2,2,4,4,3,1,Very deep,Clay,111
77.24230194,9.953749657,0,0.005723928,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,4,6,3,1,3,4,1,4,1,9,4,5,2,2,2,4,3,3,1,Very deep,Clay,111
77.23919678,9.953769684,0,0.004375591,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,5,6,3,1,2,4,3,5,1,9,7,5,2,3,1,4,4,3,1,Very deep,Clay,111
77.23600006,9.953789711,0,0.074165516,very low,Granite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,12,Santhanpara,2,5,9,2,3,3,1,2,1,9,4,6,2,3,1,3,4,3,1,Very deep,Clay,111
77.23290253,9.953809738,0,0.06091874,very low,Granite,Forest Plantation,Forest Plantation,12,Santhanpara,2,5,3,2,2,4,4,3,1,9,6,5,2,3,2,3,4,3,1,Very deep,Clay,111
77.22979736,9.953829765,0,0.005564151,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,4,7,9,2,2,3,1,3,1,9,7,5,3,3,2,2,4,3,1,Very deep,Clay,111
77.22660065,9.953849792,0,0.012839557,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,4,8,2,2,4,4,3,2,9,6,5,3,4,2,2,5,3,1,Very deep,Clay,111
77.19519806,9.954059601,0,0.024970945,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,4,7,2,1,5,4,2,3,7,4,5,2,3,1,1,1,4,8,Very deep,Clay,23
77.25489807,9.956780434,0,0.007686695,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,3,10,1,3,2,5,3,2,8,8,6,2,2,2,3,4,3,1,Very deep,Clay,111
77.25180054,9.956800461,0,0.007745906,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,7,4,1,2,4,3,3,1,8,5,4,2,2,1,3,4,3,1,Very deep,Clay,111
77.24859619,9.956819534,0,0.009227596,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,7,3,1,3,3,2,5,1,8,6,4,2,1,2,3,3,3,1,Very deep,Clay,111
77.24549866,9.956839561,0,0.006199679,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,7,9,1,3,2,1,3,1,8,7,3,2,2,2,3,4,3,1,Very deep,Clay,111
77.24230194,9.956859589,0,0.006017264,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,5,3,2,3,4,1,3,1,8,7,6,2,2,2,3,5,3,1,Very deep,Clay,111
77.23919678,9.956890106,0,0.00544009,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,5,7,10,2,3,4,1,4,1,9,6,6,2,2,2,3,4,3,1,Very deep,Clay,111
77.23609924,9.956910133,0,0.005236174,very low,Charnakite,Evergreen / Semi Evergreen Forest - Closed,Evergreen / Semi Evergreen Forest - Closed,12,Santhanpara,2,7,8,2,2,5,1,3,1,9,9,6,2,3,2,3,4,3,1,Very deep,Clay,111
77.23290253,9.956930161,0,0.005007008,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,7,9,2,2,3,2,3,1,9,5,4,2,3,2,3,2,3,1,Very deep,Clay,111
77.22979736,9.956950188,0,0.009058971,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,3,10,2,2,4,5,3,3,8,4,7,2,4,2,2,4,3,1,Very deep,Clay,111
77.22660065,9.956970215,0,0.030639851,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,4,2,2,2,3,4,4,2,8,4,6,2,5,2,2,4,4,1,Very deep,Clay,111
77.20780182,9.957090378,0,0.005261703,very low,Charnakite,Scrubland - Closed,Scrubland - Closed,12,Santhanpara,1,5,2,2,2,4,3,2,2,7,6,5,2,8,1,2,5,4,8,Very deep,Clay,23
77.19519806,9.957180023,0,0.018745322,very low,Charnakite,Agriculture Plantation,Agriculture Plantation,12,Santhanpara,2,6,6,2,1,5,3,3,2,7,4,5,2,4,1,1,3,4,8,Very deep,Clay,23
77.25810242,9.959870338,0,0.008120091,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,5,8,1,3,3,4,3,2,8,5,5,2,1,1,3,3,3,1,Very deep,Clay,111
77.25489807,9.959890366,0,0.006585874,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,3,4,1,3,3,4,4,2,8,5,7,2,2,1,3,2,3,1,Very deep,Clay,111
77.25180054,9.95991993,0,0.005857764,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,7,9,1,3,2,1,3,1,8,5,4,2,2,2,3,3,3,1,Very deep,Clay,111
77.24859619,9.959939957,0,0.005620937,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,7,10,1,2,4,2,3,1,8,8,4,2,2,2,3,3,3,1,Very deep,Clay,111
77.24549866,9.959959984,0,0.00605028,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,2,3,1,3,3,4,4,4,8,8,7,2,2,2,3,1,3,1,Very deep,Clay,111
77.24240112,9.959980011,0,0.007612412,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,6,3,2,2,5,5,3,3,8,8,5,2,2,2,3,5,3,1,Very deep,Clay,111
77.23919678,9.960000038,0,0.00695953,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,4,5,10,2,2,3,4,3,2,8,6,6,2,2,2,3,4,3,1,Very deep,Clay,111
77.23609924,9.960020065,0,0.003863198,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,6,10,2,2,3,4,3,1,8,8,5,2,3,2,3,5,3,1,Very deep,Clay,111
77.23290253,9.960040092,0,0.00271878,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,4,10,2,1,4,3,3,1,8,5,6,2,3,2,2,6,3,1,Very deep,Clay,111
77.22669983,9.960080147,0,0.0130289,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,2,2,2,1,5,5,3,3,8,7,8,2,6,2,2,3,4,1,Very deep,Clay,111
77.20780182,9.960209846,0,0.016744476,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,6,6,3,5,2,3,3,2,7,6,6,2,8,1,2,5,4,8,Very deep,Clay,111
77.1984024,9.960269928,0,0.005969147,very low,Charnakite,Scrubland - Closed,Scrubland - Closed,12,Santhanpara,2,4,10,2,1,5,4,4,2,7,3,7,2,6,1,2,2,4,8,Very deep,Clay,23
77.26119995,9.96296978,0,0.009039135,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,5,9,1,3,3,4,2,2,9,6,5,2,1,1,3,4,3,1,Very deep,Clay,111
77.25810242,9.962989807,0,0.009854959,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,4,9,1,3,3,1,3,1,9,8,6,2,1,2,3,4,3,1,Very deep,Clay,111
77.25499725,9.963009834,0,0.006781381,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,3,7,1,2,3,5,4,4,8,5,7,2,1,2,3,3,3,1,Very deep,Clay,111
77.25180054,9.963029861,0,0.008185664,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,9,2,1,1,5,2,3,1,8,3,4,2,1,2,2,2,3,1,Very deep,Clay,111
77.248703,9.963049889,0,0.00728014,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,6,3,1,2,4,3,3,1,8,6,5,2,2,2,2,5,3,1,Very deep,Clay,111
77.24549866,9.963069916,0,0.006742112,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,7,2,2,1,5,1,3,1,8,8,4,2,2,2,2,4,3,1,Very deep,Clay,111
77.24240112,9.963089943,0,0.00705464,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,8,2,2,2,4,4,4,2,8,6,4,2,1,2,2,3,3,1,Very deep,Clay,111
77.23919678,9.96310997,0,0.007642901,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,4,10,2,2,4,4,4,1,7,7,6,2,2,2,2,4,3,1,Very deep,Clay,111
77.23609924,9.963139534,0,0.007664457,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,7,10,2,2,4,1,4,1,9,4,4,2,2,2,2,4,3,1,Very deep,Clay,111
77.21099854,9.963299751,0,0.00927044,very low,Charnakite,Scrubland - Closed,Scrubland - Closed,12,Santhanpara,1,6,4,2,4,3,2,2,1,7,6,5,2,9,1,1,1,4,1,Very deep,Clay,111
77.20780182,9.963319778,0,0.026386347,very low,Charnakite,Rural,Rural,12,Santhanpara,2,4,3,3,1,5,4,3,2,7,5,7,2,8,1,1,2,4,1,Very deep,Clay,111
77.20469666,9.963339806,0,0.02057455,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,5,10,3,1,5,4,4,2,7,7,5,2,8,2,1,3,4,8,Very deep,Clay,111
77.1984024,9.96339035,0,0.008930004,very low,Charnakite,Scrubland - Closed,Scrubland - Closed,12,Santhanpara,2,5,7,2,1,4,3,2,2,7,4,5,2,7,1,1,2,4,8,Very deep,Clay,23
77.26439667,9.966059685,0,0.00714809,very low,Charnakite,Scrubland - Closed,Scrubland - Closed,12,Santhanpara,3,4,7,1,2,4,3,4,1,9,3,5,2,1,1,3,6,3,1,Very deep,Clay,111
77.26129913,9.966079712,0,0.010436071,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,6,7,1,3,3,3,3,1,9,8,5,2,1,2,3,4,3,1,Very deep,Clay,111
77.25810242,9.966099739,0,0.009410549,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,4,5,1,3,4,1,3,1,8,7,5,2,1,2,2,3,3,1,Very deep,Clay,111
77.25499725,9.966119766,0,0.010876966,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,7,8,1,2,3,1,3,1,8,5,4,2,1,2,2,3,3,1,Very deep,Clay,94
77.25180054,9.966139793,0,0.008884757,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,7,5,1,2,4,2,4,1,8,7,4,2,1,2,2,5,3,1,Very deep,Clay,94
77.248703,9.966170311,0,0.007039536,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,4,7,1,1,4,4,2,2,8,4,5,2,1,2,1,4,3,1,Very deep,Clay,94
77.24559784,9.966190338,0,0.006090899,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,4,8,2,2,4,5,2,5,7,5,5,2,2,2,1,2,3,1,Very deep,Clay,111
77.24240112,9.966210365,0,0.007189138,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,2,10,2,2,4,5,2,5,8,6,8,2,2,2,1,3,3,1,Very deep,Clay,111
77.23930359,9.966230392,0,0.006599837,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,6,9,2,2,4,2,2,2,8,8,5,2,2,2,1,4,3,1,Very deep,Clay,111
77.23609924,9.96625042,0,0.006620741,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,6,6,2,1,5,5,2,5,7,5,5,2,2,2,1,3,3,1,Very deep,Clay,111
77.21099854,9.966420174,0,0.028401108,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,6,8,3,5,2,2,4,1,7,5,5,2,8,2,1,3,4,1,Very deep,Clay,111
77.20780182,9.966440201,0,0.027283981,very low,Charnakite,Rural,Rural,12,Santhanpara,1,4,4,3,4,3,3,5,3,7,7,6,2,8,2,1,1,4,1,Very deep,Clay,111
77.20469666,9.966460228,0,0.021913443,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,4,7,3,1,5,3,4,2,7,7,6,2,8,2,1,1,4,8,Very deep,Clay,111
77.20159912,9.966480255,0,0.034056753,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,6,10,3,1,4,3,3,2,7,4,4,2,7,2,1,1,4,8,Very deep,Clay,111
77.1984024,9.966500282,0,0.030617302,very low,Charnakite,Agriculture Plantation,Agriculture Plantation,12,Santhanpara,2,4,8,3,2,4,4,3,2,7,7,5,2,7,2,1,2,4,8,Very deep,Clay,111
77.26439667,9.969169617,0,0.00625012,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,4,9,1,3,3,5,4,3,8,3,6,2,1,2,3,6,3,1,Very deep,Clay,111
77.26129913,9.969189644,0,0.008217559,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,5,8,1,3,3,3,1,2,8,4,5,2,1,2,3,4,3,1,Very deep,Clay,111
77.25810242,9.969220161,0,0.006764014,very low,Charnakite,Scrubland - Closed,Scrubland - Closed,12,Santhanpara,2,5,6,1,2,4,4,3,2,8,7,5,2,1,2,2,5,3,1,Very deep,Clay,94
77.25499725,9.969240189,0,0.005881668,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,3,7,1,2,3,5,3,3,8,5,7,2,1,2,1,2,3,1,Very deep,Clay,94
77.25189972,9.969260216,0,0.007407819,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,7,5,1,2,4,3,3,1,8,9,4,2,1,2,1,5,3,1,Very deep,Clay,94
77.248703,9.969280243,0,0.010449281,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,7,7,1,2,3,1,3,1,8,8,4,2,1,2,1,5,3,1,Very deep,Clay,94
77.24559784,9.96930027,0,0.006674825,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,5,6,2,1,5,4,4,2,8,6,5,3,2,2,1,5,3,1,Very deep,Clay,111
77.24240112,9.969320297,0,0.007487687,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,5,6,2,3,4,5,3,3,8,6,5,2,1,2,1,3,3,1,Very deep,Clay,111
77.23930359,9.969340324,0,0.007798665,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,2,6,6,2,2,5,3,3,1,8,6,5,2,2,2,1,3,3,1,Very deep,Clay,111
77.23609924,9.969360352,0,0.006480845,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,3,7,6,2,1,5,1,4,1,8,5,4,2,2,2,1,2,3,1,Very deep,Clay,111
77.21099854,9.969530106,0,0.012971351,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,6,7,2,1,4,2,4,1,7,4,4,2,8,2,1,4,4,1,Very deep,Clay,17
77.20159912,9.969590187,0,0.09484877,very low,Charnakite,Forest Plantation,Forest Plantation,12,Santhanpara,1,3,6,3,2,4,5,3,5,7,5,7,1,7,2,2,4,4,8,Very deep,Clay,17
77.1984024,9.969610214,0,0.014296287,very low,Charnakite,Agriculture Plantation,Agriculture Plantation,12,Santhanpara,2,6,6,2,1,5,5,5,3,7,4,5,2,6,2,2,1,4,8,Very deep,Clay,17
